t_bin_index,Q2_bin_index,xB_bin_index,phi_bin_index,xB_lo,xB_hi,Q2_lo,Q2_hi,t_lo_input,t_hi_input,t_lo_aao,t_hi_aao,N,phi_lo,phi_hi,phi_c,xB_c,Q2_c,t_c,avg,d4sig_center,C_BC,n_phys,n_valid,n_xsec_failed,physical_fraction
3,0,8,19,0.58,0.7,1.0,1.5,1.5,2.0,-2.0,-1.5,5,342.0,360.0,351.0,0.6296470588235292,1.3637254901960785,-1.6833333333333333,0.0003572934451215849,0.00033503143142885283,1.066447537766198,255,255,0,0.408
3,1,0,0,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,0.0,18.0,9.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.777593595182239e-07,5.776839276914907e-07,1.1732356173152492,150,150,0,0.24
3,1,0,1,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,18.0,36.0,27.000000000000007,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.773663811056599e-07,5.774628616646015e-07,1.1730042329528783,150,150,0,0.24
3,1,0,2,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,36.0,54.0,45.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.76615742152315e-07,5.770416132303112e-07,1.1725597021756926,150,150,0,0.24
3,1,0,3,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,54.0,72.0,63.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.755758524808147e-07,5.764601355758941e-07,1.1719385449019855,150,150,0,0.24
3,1,0,4,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,72.0,90.0,81.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.743434291839913e-07,5.75774093658722e-07,1.1711944608325748,150,150,0,0.24
3,1,0,5,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,90.0,108.0,99.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.73035962682407e-07,5.750498225040726e-07,1.1703959141342757,150,150,0,0.24
3,1,0,6,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,108.0,126.0,117.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.717814422865674e-07,5.74358232311771e-07,1.1696209865098852,150,150,0,0.24
3,1,0,7,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,126.0,144.0,135.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.707058044564446e-07,5.73767850586801e-07,1.1689497830359503,150,150,0,0.24
3,1,0,8,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,144.0,162.0,153.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.69919417784782e-07,5.73337652029873e-07,1.168455299269054,150,150,0,0.24
3,1,0,9,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,162.0,180.0,171.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.695043413217873e-07,5.731110837799393e-07,1.1681929738753065,150,150,0,0.24
3,1,0,10,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,180.0,198.0,188.99999999999997,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.695043413217872e-07,5.731110837799393e-07,1.1681929738753063,150,150,0,0.24
3,1,0,11,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,198.0,216.0,207.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.699194177847821e-07,5.73337652029873e-07,1.1684552992690542,150,150,0,0.24
3,1,0,12,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,216.0,234.0,225.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.707058044564446e-07,5.73767850586801e-07,1.1689497830359503,150,150,0,0.24
3,1,0,13,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,234.0,252.0,243.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.717814427672551e-07,5.74358232311771e-07,1.169620987346798,150,150,0,0.24
3,1,0,14,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,252.0,270.0,261.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.730359634653346e-07,5.750498225040726e-07,1.1703959154957708,150,150,0,0.24
3,1,0,15,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,270.0,288.0,279.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.743434299999621e-07,5.75774093658722e-07,1.1711944622497468,150,150,0,0.24
3,1,0,16,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,288.0,306.0,297.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.755758527276376e-07,5.764601355758941e-07,1.1719385453301556,150,150,0,0.24
3,1,0,17,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,306.0,324.0,315.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.766157440874937e-07,5.770416132303112e-07,1.1725597055293133,150,150,0,0.24
3,1,0,18,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,324.0,342.0,333.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.773663820879351e-07,5.774628616646015e-07,1.1730042346538971,150,150,0,0.24
3,1,0,19,0.05,0.1,1.5,2.0,1.5,2.0,-2.0,-1.5,5,342.0,360.0,351.0,0.09166666666666665,1.6666666666666665,-1.7500000000000004,6.777593598395369e-07,5.776839276914907e-07,1.1732356178714582,150,150,0,0.24
3,1,1,0,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,0.0,18.0,9.0,0.125,1.75,-1.75,4.562491730662254e-06,3.729860034563256e-06,1.2232340324793163,625,625,0,1.0
3,1,1,1,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,18.0,36.0,27.0,0.125,1.75,-1.75,4.558259698298715e-06,3.72685173176136e-06,1.2230858715016335,625,625,0,1.0
3,1,1,2,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,36.0,54.0,45.0,0.125,1.75,-1.75,4.5497631697967655e-06,3.7210149750586276e-06,1.2227210049658777,625,625,0,1.0
3,1,1,3,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,54.0,72.0,62.999999999999986,0.125,1.75,-1.75,4.537111119425735e-06,3.712735129936435e-06,1.2220400757496035,625,625,0,1.0
3,1,1,4,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,72.0,90.0,81.0,0.125,1.75,-1.75,4.52081924631605e-06,3.702636513870817e-06,1.2209730092003783,625,625,0,1.0
3,1,1,5,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,90.0,108.0,99.0,0.125,1.75,-1.75,4.5020356406839486e-06,3.6915934480592583e-06,1.219537228036515,625,625,0,1.0
3,1,1,6,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,108.0,126.0,117.0,0.125,1.75,-1.75,4.482598970350443e-06,3.6806861818731897e-06,1.2178704591623568,625,625,0,1.0
3,1,1,7,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,126.0,144.0,135.0,0.125,1.75,-1.75,4.464858514660222e-06,3.6710977229742042e-06,1.2162189218550516,625,625,0,1.0
3,1,1,8,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,144.0,162.0,153.0,0.125,1.75,-1.75,4.451273592846987e-06,3.663952352494679e-06,1.2148830455767918,625,625,0,1.0
3,1,1,9,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,162.0,180.0,171.0,0.125,1.75,-1.75,4.443896744517172e-06,3.660135811165961e-06,1.21413438565864,625,625,0,1.0
3,1,1,10,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,180.0,198.0,188.99999999999997,0.125,1.75,-1.75,4.443896745646606e-06,3.660135811165961e-06,1.214134385967217,625,625,0,1.0
3,1,1,11,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,198.0,216.0,207.0,0.125,1.75,-1.75,4.451273591952412e-06,3.663952352494679e-06,1.2148830453326362,625,625,0,1.0
3,1,1,12,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,216.0,234.0,225.0,0.125,1.75,-1.75,4.464858520369852e-06,3.6710977229742042e-06,1.2162189234103442,625,625,0,1.0
3,1,1,13,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,234.0,252.0,243.0,0.125,1.75,-1.75,4.482598994074554e-06,3.6806861818731897e-06,1.217870465607924,625,625,0,1.0
3,1,1,14,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,252.0,270.0,261.0,0.125,1.75,-1.75,4.502035652689723e-06,3.6915934480592583e-06,1.219537231288708,625,625,0,1.0
3,1,1,15,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,270.0,288.0,279.0,0.125,1.75,-1.75,4.520819269843648e-06,3.702636513870817e-06,1.2209730155546608,625,625,0,1.0
3,1,1,16,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,288.0,306.0,297.0,0.125,1.75,-1.75,4.5371111255633105e-06,3.712735129936435e-06,1.2220400774027178,625,625,0,1.0
3,1,1,17,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,306.0,324.0,315.0,0.125,1.75,-1.75,4.549763169813576e-06,3.7210149750586276e-06,1.2227210049703954,625,625,0,1.0
3,1,1,18,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,324.0,342.0,333.0,0.125,1.75,-1.75,4.5582597022650355e-06,3.72685173176136e-06,1.2230858725658884,625,625,0,1.0
3,1,1,19,0.1,0.15,1.5,2.0,1.5,2.0,-2.0,-1.5,5,342.0,360.0,351.0,0.125,1.75,-1.75,4.562491731879266e-06,3.729860034563256e-06,1.2232340328056053,625,625,0,1.0
3,1,2,0,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,0.0,18.0,9.0,0.175,1.75,-1.75,1.6791934320037922e-05,1.4931145797966361e-05,1.124624630102065,625,625,0,1.0
3,1,2,1,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,18.0,36.0,27.0,0.175,1.75,-1.75,1.6804226792279747e-05,1.4930041272005325e-05,1.1255311680744398,625,625,0,1.0
3,1,2,2,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,36.0,54.0,45.0,0.175,1.75,-1.75,1.68151786204025e-05,1.4921847745522254e-05,1.1268831385475298,625,625,0,1.0
3,1,2,3,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,54.0,72.0,62.999999999999986,0.175,1.75,-1.75,1.680360576150771e-05,1.489750464487938e-05,1.127947677283222,625,625,0,1.0
3,1,2,4,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,72.0,90.0,81.0,0.175,1.75,-1.75,1.6750529095077172e-05,1.4849535654215912e-05,1.1280170292948892,625,625,0,1.0
3,1,2,5,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,90.0,108.0,99.0,0.175,1.75,-1.75,1.6648714223166365e-05,1.477654251525662e-05,1.1266989017205309,625,625,0,1.0
3,1,2,6,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,108.0,126.0,117.0,0.175,1.75,-1.75,1.6508127475562355e-05,1.4685669531511288e-05,1.1240977090040456,625,625,0,1.0
3,1,2,7,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,126.0,144.0,135.0,0.175,1.75,-1.75,1.6354960417213396e-05,1.4591906426588211e-05,1.1208241020112826,625,625,0,1.0
3,1,2,8,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,144.0,162.0,153.0,0.175,1.75,-1.75,1.6224318115586105e-05,1.4514291923702104e-05,1.117816714785204,625,625,0,1.0
3,1,2,9,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,162.0,180.0,171.0,0.175,1.75,-1.75,1.6149100588028376e-05,1.4470284398384768e-05,1.1160181889604743,625,625,0,1.0
3,1,2,10,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,180.0,198.0,188.99999999999997,0.175,1.75,-1.75,1.61491006156148e-05,1.4470284398384768e-05,1.1160181908668931,625,625,0,1.0
3,1,2,11,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,198.0,216.0,207.0,0.175,1.75,-1.75,1.6224318153800098e-05,1.4514292939030394e-05,1.1178166392226572,625,625,0,1.0
3,1,2,12,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,216.0,234.0,225.0,0.175,1.75,-1.75,1.6354960482211112e-05,1.4591906426588211e-05,1.1208241064656503,625,625,0,1.0
3,1,2,13,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,234.0,252.0,243.0,0.175,1.75,-1.75,1.6508127635299287e-05,1.4685669531511288e-05,1.1240977198811073,625,625,0,1.0
3,1,2,14,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,252.0,270.0,261.0,0.175,1.75,-1.75,1.6648714281453294e-05,1.477654251525662e-05,1.126698905665089,625,625,0,1.0
3,1,2,15,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,270.0,288.0,279.0,0.175,1.75,-1.75,1.675052915070529e-05,1.4849535654215912e-05,1.1280170330410075,625,625,0,1.0
3,1,2,16,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,288.0,306.0,297.0,0.175,1.75,-1.75,1.680360575953371e-05,1.489750464487938e-05,1.1279476771507166,625,625,0,1.0
3,1,2,17,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,306.0,324.0,315.0,0.175,1.75,-1.75,1.6815178620436517e-05,1.4921847745522254e-05,1.1268831385498095,625,625,0,1.0
3,1,2,18,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,324.0,342.0,333.0,0.175,1.75,-1.75,1.6804226786227978e-05,1.4930041272005325e-05,1.125531167669098,625,625,0,1.0
3,1,2,19,0.15,0.2,1.5,2.0,1.5,2.0,-2.0,-1.5,5,342.0,360.0,351.0,0.175,1.75,-1.75,1.6791934314034555e-05,1.4931145797966361e-05,1.124624629699995,625,625,0,1.0
3,1,3,0,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,0.0,18.0,9.0,0.225,1.75,-1.75,3.688813414164373e-05,3.360931003426889e-05,1.097557019291133,625,625,0,1.0
3,1,3,1,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,18.0,36.0,27.0,0.225,1.75,-1.75,3.724500977084812e-05,3.382137500044939e-05,1.1012269539707726,625,625,0,1.0
3,1,3,2,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,36.0,54.0,45.0,0.225,1.75,-1.75,3.77976315511391e-05,3.414581862398652e-05,1.106947587561637,625,625,0,1.0
3,1,3,3,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,54.0,72.0,62.999999999999986,0.225,1.75,-1.75,3.8287715005422695e-05,3.442317684514284e-05,1.1122655871555664,625,625,0,1.0
3,1,3,4,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,72.0,90.0,81.0,0.225,1.75,-1.75,3.846309748778927e-05,3.449858612989986e-05,1.114918082235648,625,625,0,1.0
3,1,3,5,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,90.0,108.0,99.0,0.225,1.75,-1.75,3.8180415454407175e-05,3.428574341860046e-05,1.1135945045220692,625,625,0,1.0
3,1,3,6,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,108.0,126.0,117.0,0.225,1.75,-1.75,3.746733964391205e-05,3.3805479213177006e-05,1.1083215063346208,625,625,0,1.0
3,1,3,7,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,126.0,144.0,135.0,0.225,1.75,-1.75,3.651986699733793e-05,3.318373448617618e-05,1.1005351737174587,625,625,0,1.0
3,1,3,8,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,144.0,162.0,153.0,0.225,1.75,-1.75,3.563493283148905e-05,3.2609075432099754e-05,1.0927918795394824,625,625,0,1.0
3,1,3,9,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,162.0,180.0,171.0,0.225,1.75,-1.75,3.5103350312664096e-05,3.226546673901005e-05,1.08795420802709,625,625,0,1.0
3,1,3,10,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,180.0,198.0,188.99999999999997,0.225,1.75,-1.75,3.510335044271012e-05,3.226546673901005e-05,1.087954212057592,625,625,0,1.0
3,1,3,11,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,198.0,216.0,207.0,0.225,1.75,-1.75,3.563493314214845e-05,3.2609075432099754e-05,1.0927918890662598,625,625,0,1.0
3,1,3,12,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,216.0,234.0,225.0,0.225,1.75,-1.75,3.651986737799585e-05,3.318373448617618e-05,1.1005351851886789,625,625,0,1.0
3,1,3,13,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,234.0,252.0,243.0,0.225,1.75,-1.75,3.7467340406619775e-05,3.3805479213177006e-05,1.1083215288962807,625,625,0,1.0
3,1,3,14,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,252.0,270.0,261.0,0.225,1.75,-1.75,3.818041584132914e-05,3.428574341860046e-05,1.1135945158072837,625,625,0,1.0
3,1,3,15,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,270.0,288.0,279.0,0.225,1.75,-1.75,3.846309742596674e-05,3.449858612989986e-05,1.1149180804436172,625,625,0,1.0
3,1,3,16,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,288.0,306.0,297.0,0.225,1.75,-1.75,3.828771476360565e-05,3.442317684514284e-05,1.1122655801307342,625,625,0,1.0
3,1,3,17,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,306.0,324.0,315.0,0.225,1.75,-1.75,3.779763155585706e-05,3.414581862398652e-05,1.106947587699808,625,625,0,1.0
3,1,3,18,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,324.0,342.0,333.0,0.225,1.75,-1.75,3.7245009714910415e-05,3.382137500044939e-05,1.101226952316857,625,625,0,1.0
3,1,3,19,0.2,0.25,1.5,2.0,1.5,2.0,-2.0,-1.5,5,342.0,360.0,351.0,0.225,1.75,-1.75,3.688813399878446e-05,3.360931003426889e-05,1.0975570150405467,625,625,0,1.0
3,1,4,0,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,0.0,18.0,9.0,0.275,1.75,-1.75,6.367341967329554e-05,5.8619957378993535e-05,1.0862071983715382,625,625,0,1.0
3,1,4,1,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,18.0,36.0,27.0,0.275,1.75,-1.75,6.611585637748118e-05,6.035613756258028e-05,1.0954288834160226,625,625,0,1.0
3,1,4,2,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,36.0,54.0,45.0,0.275,1.75,-1.75,7.001721099119156e-05,6.31263750491029e-05,1.10915937968446,625,625,0,1.0
3,1,4,3,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,54.0,72.0,62.999999999999986,0.275,1.75,-1.75,7.379106725153241e-05,6.579840903186603e-05,1.1214719069544,625,625,0,1.0
3,1,4,4,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,72.0,90.0,81.0,0.275,1.75,-1.75,7.586348991132066e-05,6.724959748341082e-05,1.1280883864031264,625,625,0,1.0
3,1,4,5,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,90.0,108.0,99.0,0.275,1.75,-1.75,7.528717977337518e-05,6.680571599051344e-05,1.1269571571400585,625,625,0,1.0
3,1,4,6,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,108.0,126.0,117.0,0.275,1.75,-1.75,7.211854967393829e-05,6.451020386038383e-05,1.1179401917566532,625,625,0,1.0
3,1,4,7,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,126.0,144.0,135.0,0.275,1.75,-1.75,6.741220442674498e-05,6.11199481702224e-05,1.1029493061577589,625,625,0,1.0
3,1,4,8,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,144.0,162.0,153.0,0.275,1.75,-1.75,6.283335776162883e-05,5.782789554342034e-05,1.0865579176134832,625,625,0,1.0
3,1,4,9,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,162.0,180.0,171.0,0.275,1.75,-1.75,6.0034743009592215e-05,5.5817379549333976e-05,1.0755564574028549,625,625,0,1.0
3,1,4,10,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,180.0,198.0,188.99999999999997,0.275,1.75,-1.75,6.003474367714396e-05,5.5817379549333976e-05,1.0755564693624229,625,625,0,1.0
3,1,4,11,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,198.0,216.0,207.0,0.275,1.75,-1.75,6.283335932653786e-05,5.782789554342034e-05,1.0865579446749734,625,625,0,1.0
3,1,4,12,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,216.0,234.0,225.0,0.275,1.75,-1.75,6.741220610996186e-05,6.11199481702224e-05,1.1029493336973255,625,625,0,1.0
3,1,4,13,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,234.0,252.0,243.0,0.275,1.75,-1.75,7.211855374525118e-05,6.4510207823985e-05,1.117940186179921,625,625,0,1.0
3,1,4,14,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,252.0,270.0,261.0,0.275,1.75,-1.75,7.52871808468351e-05,6.680571202691228e-05,1.1269572400711203,625,625,0,1.0
3,1,4,15,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,270.0,288.0,279.0,0.275,1.75,-1.75,7.58634885158692e-05,6.724959748341082e-05,1.1280883656527947,625,625,0,1.0
3,1,4,16,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,288.0,306.0,297.0,0.275,1.75,-1.75,7.379106534559218e-05,6.579840506826487e-05,1.1214719455438933,625,625,0,1.0
3,1,4,17,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,306.0,324.0,315.0,0.275,1.75,-1.75,7.00172113087286e-05,6.31263750491029e-05,1.1091593847146404,625,625,0,1.0
3,1,4,18,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,324.0,342.0,333.0,0.275,1.75,-1.75,6.611585573408006e-05,6.035613756258028e-05,1.095428872755945,625,625,0,1.0
3,1,4,19,0.25,0.3,1.5,2.0,1.5,2.0,-2.0,-1.5,5,342.0,360.0,351.0,0.275,1.75,-1.75,6.367341891421657e-05,5.8619953415392366e-05,1.0862072588665224,625,625,0,1.0
3,1,5,0,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,0.0,18.0,9.0,0.3399999999999999,1.75,-1.75,0.00010612500711466764,9.779581529583495e-05,1.0851692047725832,625,625,0,1.0
3,1,5,1,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,18.0,36.0,27.0,0.3399999999999999,1.75,-1.75,0.00012292654781404755,0.00011014180111370923,1.1160753371659455,625,625,0,1.0
3,1,5,2,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,36.0,54.0,45.0,0.3399999999999999,1.75,-1.75,0.00015001369551114147,0.00013004126409622545,1.1535853373444387,625,625,0,1.0
3,1,5,3,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,54.0,72.0,62.999999999999986,0.3399999999999999,1.75,-1.75,0.00017685305804487434,0.00014974729632294666,1.1810100241374046,625,625,0,1.0
3,1,5,4,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,72.0,90.0,81.0,0.3399999999999999,1.75,-1.75,0.00019293550865551415,0.00016153188634406284,1.1944112894500694,625,625,0,1.0
3,1,5,5,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,90.0,108.0,99.0,0.3399999999999999,1.75,-1.75,0.00019181550021579318,0.0001606575199588278,1.1939403786697962,625,625,0,1.0
3,1,5,6,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,108.0,126.0,117.0,0.3399999999999999,1.75,-1.75,0.00017360266314257977,0.0001472097543744563,1.179287771250457,625,625,0,1.0
3,1,5,7,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,126.0,144.0,135.0,0.3399999999999999,1.75,-1.75,0.00014495108951838564,0.0001260889717927609,1.1495937151159137,625,625,0,1.0
3,1,5,8,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,144.0,162.0,153.0,0.3399999999999999,1.75,-1.75,0.00011654730107281442,0.0001051616199668605,1.1082684073290414,625,625,0,1.0
3,1,5,9,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,162.0,180.0,171.0,0.3399999999999999,1.75,-1.75,9.905356486336779e-05,9.227525017924712e-05,1.073457559540111,625,625,0,1.0
3,1,5,10,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,180.0,198.0,188.99999999999997,0.3399999999999999,1.75,-1.75,9.90535693747484e-05,9.227525017924712e-05,1.0734576084305838,625,625,0,1.0
3,1,5,11,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,198.0,216.0,207.0,0.3399999999999999,1.75,-1.75,0.00011654731102091052,0.00010516163012912888,1.1082683948299494,625,625,0,1.0
3,1,5,12,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,216.0,234.0,225.0,0.3399999999999999,1.75,-1.75,0.00014495110103884487,0.0001260889717927609,1.1495938064836126,625,625,0,1.0
3,1,5,13,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,234.0,252.0,243.0,0.3399999999999999,1.75,-1.75,0.0001736026878887688,0.00014720977416413683,1.1792877808181694,625,625,0,1.0
3,1,5,14,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,252.0,270.0,261.0,0.3399999999999999,1.75,-1.75,0.00019181550627553673,0.0001606575199588278,1.1939404163881897,625,625,0,1.0
3,1,5,15,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,270.0,288.0,279.0,0.3399999999999999,1.75,-1.75,0.0001929354974622594,0.00016153188634406284,1.1944112201556718,625,625,0,1.0
3,1,5,16,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,288.0,306.0,297.0,0.3399999999999999,1.75,-1.75,0.0001768530459611435,0.0001497472759984099,1.1810101037365208,625,625,0,1.0
3,1,5,17,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,306.0,324.0,315.0,0.3399999999999999,1.75,-1.75,0.00015001369697116056,0.00013004127425849383,1.1535852584231518,625,625,0,1.0
3,1,5,18,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,324.0,342.0,333.0,0.3399999999999999,1.75,-1.75,0.00012292654393835,0.00011014180111370923,1.1160753019776928,625,625,0,1.0
3,1,5,19,0.3,0.38,1.5,2.0,1.5,2.0,-2.0,-1.5,5,342.0,360.0,351.0,0.3399999999999999,1.75,-1.75,0.00010612500149979911,9.77958056684228e-05,1.085169254186795,625,625,0,1.0
